CarID,Brand,model,transmission,fuelType,year,mileage,tax,mpg,engineSize,paintQuality%,previousOwners,price
3768,Toyota, RAV4,,Hybrid,2017.0,28486.0,,55.4,0.1628659545028228,61.0,0.0,22995
814,Opel, Corsa,Manual,Petrol,2019.0,10.0,145.0,43.5,1.4,31.0,2.0,10494
3230,BMW, 3 Series,Automatic,Hybrid,2016.0,22317.0,,134.5,2.0,77.0,2.0,19399
1932,Audi, A4,Manual,Diesel,2016.0,83020.0,30.0,64.2,2.0,71.0,4.0,13995
3797,BMW, 3 Series,Semi-Auto,Diesel,2019.0,13957.0,150.0,52.3,2.0,56.0,3.0,24998
3694,Audi, A5,Automatic,Petrol,2019.0,2913.0,145.0,39.8,2.0,90.0,3.0,28450
2912,Mercedes, C Class,Semi-Auto,Petrol,2019.0,2000.0,145.0,44.1,1.5,79.0,3.0,24389
1865,Audi, A4,Manual,Petrol,2018.0,14017.0,150.0,51.4,1.4,81.0,3.0,17300
1658,Skoda, Scala,Semi-Auto,Petrol,2019.0,2742.0,145.0,45.6,1.5,81.0,1.0,17495
516,Mercedes, GLC Class,Automatic,Diesel,2017.0,26968.0,125.0,56.5,2.1,92.0,4.0,24500
1857,BMW, X4,Semi-Auto,Diesel,2019.0,4231.0,,42.8,2.0,54.0,2.0,33998
2645,Mercedes, CLA Class,Manual,Petrol,2017.0,22171.0,145.0,51.4,1.6,32.0,2.0,15600
2243,Ford, Fiesta,Manual,Petrol,2019.0,5166.0,145.0,58.9,1.0,49.0,0.0,13120
1277,Ford, Ka+,Manual,Petrol,2019.0,4413.0,150.0,47.9,1.2,68.0,2.0,9800
2336,Toyota, Aygo,Manual,Petrol,2017.0,20741.0,0.0,69.0,1.0,91.0,0.0,6191
950,Ford, Fiesta,Manual,Petrol,2018.0,19277.0,145.0,56.5,1.0,35.0,4.0,10991
3482,VW, Polo,Semi-Auto,Petrol,2019.0,2225.0,,46.3,1.0,49.0,3.0,19849
-529,Ford, Focus,Manual,DIESEL,2018.0,6000.0,145.0,80.7,1.5,67.0,3.0,15995
3068,Opel, Astra,Manual,Petrol,2018.0,14400.0,145.0,45.6,1.6,70.0,1.0,12295
1120,Ford, Ka+,Manual,Petrol,2018.0,,145.0,47.9,1.2,95.0,1.0,8616
-100,Opel, Mokka X,Semi-Auto,Petrol,2017.0,11917.0,165.0,43.5,1.4,35.0,6.233082169469183,12990
2597,VW, Polo,Manual,Petrol,2016.0,18587.0,20.0,60.1,1.2,47.0,4.0,10222
2204,Ford, Fiesta,Manual,Petrol,,10307.0,0.0,65.7,1.0,77.0,2.0,11211
419,Opel, Insignia,Manual,Diesel,2018.0,14250.0,145.0,65.7,1.6,89.0,1.0,12995
922,VW, Golf,,Diesel,2016.0,33500.0,20.0,68.9,2.0,45.0,1.0,13995
3785,BMW, 3 Series,,,2019.0,4400.0,145.0,52.3,2.0,91.0,2.0,31630
477,BMW, 3 Series,Manual,Petrol,2007.0,130000.0,200.0,44.8,2.0,41.0,1.0,3495
2035,Audi, Q5,Semi-Auto,Petrol,,16022.0,,34.0,3.0,52.0,4.0,37990
-226,toyota, Auris,Manual,Petrol,2015.0,12896.0,125.0,51.4,1.3,62.0,0.0,8998
1692,Ford, Focus,Manual,Petrol,2017.0,51378.0,145.0,,1.0,37.0,0.0,8000
3954,BMW, X3,Semi-Auto,Diesel,2013.0,47111.0,160.0,50.4,2.0,54.0,0.0,14000
3794,Ford, Fiesta,Manual,Diesel,2016.0,27580.0,0.0,78.5,1.5,65.0,4.0,9795
3571,VW, Scirocco,Manual,Diesel,2017.0,15063.0,145.0,55.4,2.0,74.0,4.0,15190
1471,Audi, a3,Manual,Diesel,2014.0,81000.0,0.0,74.3,1.6,45.0,3.0,7499
2601,Mercedes, A Class,Automatic,Diesel,2017.0,40381.0,20.0,74.3,1.5,52.0,3.0,16499
1202,Ford, Fiesta,Manual,Petrol,2018.0,28297.0,145.0,62.8,1.0,31.0,0.0,10799
2438,Ford, Fiesta,Manual,Petrol,2017.0,29491.0,150.0,65.7,1.0,95.0,1.0,8291
2626,VW, Golf,Manual,Petrol,2019.0,12392.0,145.0,49.6,1.0,32.0,2.0,12289
1669,Hyundai, Tucson,Manual,Diesel,2017.0,25661.0,30.0,61.7,1.7,66.0,3.0,12298
-434,Ford, Fiesta,MANUAL,Petrol,2019.0,1720.0,145.0,58.9,1.0,80.0,0.0,12290
1970,Audi, A4,Semi-Auto,Diesel,2019.0,5484.0,145.0,44.1,2.0,66.0,4.0,38950
3110,Toyota, Yari,Automatic,Hybrid,2015.0,29852.0,0.0,78.0,1.5,80.0,2.0,10490
2151,Mercedes, C Class,Semi-Auto,Diesel,2019.0,2200.0,145.0,57.7,2.0,87.0,1.0,33699
820,VW, Golf,Semi-Auto,Petrol,2014.0,17200.0,30.0,56.5,1.4,85.0,3.0,11250
1997,Opel, Astra,Manual,Petrol,2017.0,24661.0,,47.1,1.4,85.0,2.0,9998
-502,Ford, Fiesta,Manual,Petro,2018.0,14338.0,150.0,62.8,1.0,89.0,3.0,11200
3054,Ford, Kuga,Manual,Petrol,,12162.0,145.0,39.2,1.5,94.0,0.0,17998
1248,VW, Golf,Manual,Petrol,2017.0,30201.0,,47.1,2.0,66.0,1.0,16998
3779,VW, Polo,Manual,Petrol,2016.0,27408.0,20.0,60.1,1.2,47.0,1.0,9750
2712,Audi, a3,Manual,Petrol,2018.0,17789.0,145.0,54.3,1.5,57.0,1.0,19995
992,Toyota, AYGO,Manual,Petrol,2017.0,26114.0,150.0,69.0,1.0,68.0,3.0,6995
2190,VW, Sharan,Semi-Auto,Diesel,2019.0,21.0,150.0,41.5,2.0,37.0,4.0,24990
-296,BMW, 1 Series,Semi-Aut,Petrol,2017.0,17774.0,200.0,,3.0,30.0,0.0,20990
1046,VW, Tiguan,Semi-Auto,Petrol,2019.0,12581.0,145.0,31.0,,39.0,4.0,28799
1888,Opel, Mokka X,Manual,Diesel,2017.0,24306.0,145.0,60.1,2.0641186347051645,90.0,,12799
2469,BMW, 4 Series,Semi-Auto,Diesel,2019.0,6903.0,145.0,49.6,3.0,64.0,2.0,30804
2847,VW, Tiguan,Manual,Diesel,2020.0,145.0,145.0,42.8,2.0,74.0,3.0,33860
3597,Opel,Corsa,Manual,Petrol,2014.0,42196.0,125.0,54.3,1.4,55.0,2.0,6000
615,BMW, X5,Automatic,Diesel,2017.0,10.0,145.0,47.1,3.0,41.0,4.0,55990
1318,BMW, 3 Series,Automatic,Diesel,2019.0,9850.0,145.0,52.3,2.0,79.0,0.0,31990
1863,Toyota, Aygo,Manual,Petrol,2018.0,9895.0,145.0,68.9,1.0,59.0,3.0,8595
2343,Opel, Corsa,Manual,Petrol,2019.0,4704.0,150.0,43.5,1.4,94.0,4.0,10498
2449,VW, Caravelle,Semi-Auto,Diesel,2019.0,8751.0,150.0,32.8,2.0,71.0,,44494
2136,Hyundai, Tucson,Manual,Petrol,2019.0,8.0,145.0,34.9,1.6,88.0,3.0,18495
1065,Mercedes, C Class,Semi-Auto,,2017.0,16323.0,145.0,61.4,2.1,73.0,0.0,18896
1772,Mercedes, C Class,Automatic,Diesel,2018.0,7140.0,145.0,54.3,2.0,61.0,3.0,28750
-563,VW, Passat,Manual,Diese,2015.0,43582.0,20.0,70.6,1.6,36.0,4.0,9200
131,Hyundai, I30,Manual,Petrol,2019.0,1000.0,,34.0,2.0,32.0,2.0,26970
3707,Mercedes, CLS Class,Semi-Auto,Diesel,2015.0,40912.0,125.0,57.7,2.1,51.0,3.0,19298
3481,Opel, Crossland X,Manual,Petrol,2020.0,628.0,145.0,47.1,1.2,31.0,1.0,17490
77,Opel, Mokka X,Manual,Petrol,2019.0,10986.0,145.0,,1.4,43.0,1.0,14000
3450,Skoda, Fabia,Manual,Petrol,2019.0,7770.0,145.0,60.1,1.0,99.0,2.0,12998
2898,Opel, Mokka X,Manual,Petrol,2017.0,33852.0,150.0,47.1,1.4,36.0,1.0,10991
2052,Ford, Fiesta,Manual,Petrol,2018.0,15405.0,150.0,65.7,1.0,59.0,0.0,13000
-284,BMW, 2 Series,SEMI-AUTO,Diesel,2015.0,55001.0,20.0,,2.0,94.0,4.0,13521
724,Opel, Adam,Manual,Petrol,2015.0,18996.0,125.0,53.3,1.2,83.0,1.0,6979
1314,Toyota, Yaris,Manual,Petrol,2017.0,23827.0,30.0,58.0,1.3,95.0,1.0,8491
3931,Mercedes, C Class,Automatic,Diesel,2013.0,64498.0,150.0,56.5,2.1,64.0,2.0,10490
1851,VW, Tiguan,Manual,Diesel,2019.0,10.0,145.0,47.9,2.0,69.0,2.0,25498
2317,Opel, Astra,Semi-Auto,Petrol,2017.0,42000.0,145.0,51.4,1.4,83.0,2.0,11295
3945,Skoda, Superb,Automatic,Diesel,2019.0,4990.0,145.0,47.1,2.0,59.0,4.0,28000
872,BMW, 3 Series,,Hybrid,2019.0,8680.0,135.0,8.8,2.0,83.0,0.0,33999
1372,BMW, 1 Series,Manual,Petrol,2019.0,8464.0,145.0,44.1,1.5,67.0,4.0,20875
1855,BMW, 1 Series,Manual,Diesel,2017.0,40461.0,,62.8,2.0,85.0,0.0,12400
2965,Audi, A3,Manual,Petrol,2015.0,39522.0,20.0,60.1,1.4,76.0,2.0,14990
3754,Opel, Mokka X,Semi-Auto,Petrol,2017.0,26916.0,160.0,43.5,1.4,99.0,2.0,12655
1319,Mercedes, E Class,Automatic,Diesel,2016.0,36210.0,,58.9,2.1,90.0,4.0,15599
2560,Audi, RS5,Automatic,Petrol,2019.0,1000.0,145.0,29.7,2.9,73.0,2.0,63950
-506,Audi, Q3,Manual,petrol,2016.0,20871.0,150.0,49.6,1.4,75.0,2.0,18800
2635,Opel, Insigni,Manual,Diesel,2019.0,7405.0,145.0,61.4,1.6,97.0,2.0,16190
3731,Audi, A4,Semi-Auto,Petrol,2020.0,20.0,145.0,40.9,2.0,43.0,1.0,32000
3530,Ford, Fiesta,Manual,Petrol,2017.0,19043.0,0.0,65.7,1.0,60.0,2.0,8902
375,Mercedes, A Class,Semi-Auto,Diesel,2017.0,7919.0,145.0,68.9,,30.0,0.0,18298
1908,Ford, Focus,Manual,Petrol,2017.0,28543.0,125.0,,1.5,54.0,1.0,11695
333,BMW, 5 Series,Automatic,Diesel,2017.0,39728.0,125.0,60.1,2.0,64.0,3.0,16400
3870,VW, T-Roc,Manual,Petrol,2018.0,15000.0,,55.4,1.0,82.0,4.0,17999
-93,MERCEDES, A Class,Automatic,Petrol,2019.0,1550.0,145.0,35.3,2.0,43.0,2.0,33995
2365,VW, Polo,Manual,Petrol,2016.0,30996.0,20.0,58.9,1.0,44.0,2.0,9289
1604,Toyota, Yaris,Manual,Petrol,2017.0,26313.0,145.0,56.5,1.5,92.0,0.0,9664
1118,VW, Polo,Manual,Petrol,2014.0,27896.0,145.0,47.9,1.4,93.0,3.0,7290
3490,Ford, Focus,Manual,Petrol,2018.0,8968.0,145.0,60.1,1.0,94.0,4.0,12799
-517,Ford,Fiesta,manual,Diesel,2019.0,19309.0,145.0,88.3,,95.0,3.0,11990
3621,Opel, Mokka X,Manual,Petrol,2018.0,5547.0,145.0,,1.4,38.0,2.0,11800
1943,VW, Touran,Manual,Diesel,2016.0,44601.0,30.0,61.4,1.6,90.0,2.0,14790
2958,Audi, A3,Manual,Petrol,2017.0,8763.0,30.0,60.1,1.4,34.0,3.0,18698
3885,Skoda, Octavia,Manual,Petrol,2018.0,9886.0,145.0,55.4,1.5,61.0,0.0,15774
-558,Ford, Ka+,Manual,Petro,2016.0,13865.0,30.0,,1.2,54.0,4.0,7250
3906,BMW, X1,Semi-Auto,Diesel,2015.0,10258.0,30.0,,2.0,52.0,0.0,17990
2376,Ford, Fiesta,Automatic,Petrol,2011.0,29475.0,200.0,42.8,1.4,69.0,1.0,5799
-454,Ford, Fiesta,anual,Petrol,2016.0,16954.0,125.0,54.3,1.2,34.0,3.0,9500
1342,Opel, Viva,Manual,Petrol,2018.0,11876.0,,46.3,1.0,86.0,2.0,6290
320,Audi, A5,Manual,Petrol,2018.0,27601.0,145.0,48.7,2.0,99.0,4.0,23950
1619,Toyota, Yaris,Manual,Petrol,2017.0,24117.0,30.0,55.0,1.3,76.0,2.0,9995
-148,VW, CC,manual,Diesel,2014.0,81267.0,30.0,60.1,2.0,39.0,2.0,7991
2060,Opel, Astra,Manual,Petrol,2017.0,14229.0,150.0,51.4,1.4,43.0,3.0,9700
2945,Ford, Focus,Manual,Petrol,2016.0,34887.0,20.0,,1.0,98.0,1.0,8249
2219,Opel, Corsa,Manual,,2019.0,7736.0,145.0,43.5,1.4,60.0,0.0,9471
1673,Ford, Kuga,Automatic,Diesel,2019.0,23796.0,145.0,47.9,2.0,36.0,4.0,18390
1942,Audi, Q7,Automatic,Diesel,,2402.0,145.0,33.2,3.0,40.0,0.0,60950
260,Ford, Focus,Manual,Petrol,2014.0,23800.0,30.0,56.5,1.0,78.0,0.0,8500
-38,Ford, Focus, Manual ,Diesel,2016.0,52570.0,,,1.5,57.0,2.0,7897
2039,VW, Up,Manual,Petrol,2014.0,43416.0,20.0,60.1,1.0,75.0,3.0,6495
689,Ford, Focus,Manual,Diesel,2016.0,106000.0,20.0,70.6,2.0,84.0,2.0,7793
901,Audi, A6,Automatic,Diesel,,80232.0,,61.4,2.0,94.0,2.0,15799
2306,VW, Golf,Manual,Diesel,2019.0,1500.0,145.0,57.7,1.6,59.0,3.0,16750
2026,Mercedes, CL Class,Semi-Auto,Diesel,2015.0,31729.0,20.0,67.3,2.1,45.0,0.0,17042
2892,Toyota, Aygo,Manual,Petrol,2015.0,31234.0,0.0,69.0,1.0,79.0,2.0,6460
-432,Ford, Focus,MANUAL,Petrol,2018.0,18053.0,145.0,57.7,1.0,97.0,0.0,12499
138,Ford, Focus,Manual,Diesel,2007.0,78000.0,125.0,58.9,1.6,50.0,,2495
1917,Skoda, Fabia,Manual,Petrol,2018.0,18612.0,145.0,57.7,1.0,55.0,1.0,8995
1828,BMW, X5,Semi-Auto,Diesel,2019.0,4729.0,145.0,37.7,3.0,95.0,,50990
1573,Ford, mustang,Semi-Auto,Petrol,2019.0,1780.0,145.0,22.1,5.0,80.0,2.0,38000
319,Skoda, Fabia,Manual,Petrol,2019.0,6481.0,145.0,57.7,1.0,56.0,0.0,10295
653,Toyota, Aygo,Manual,Petrol,2017.0,9697.0,145.0,,1.0,77.0,0.0,6950
2137,Mercedes, A Class,Semi-Auto,Diesel,2017.0,43865.0,145.0,68.9,2.1,91.0,2.0,16250
3982,Audi, Q5,Semi-Auto,Diesel,2016.0,40787.0,200.0,45.6,3.0,87.0,0.0,21990
558,Audi, A5,Automatic,Petrol,2019.0,1500.0,145.0,39.2,2.0,76.0,4.0,30444
2187,Ford, Fiesta,Manual,Petrol,2018.0,29163.0,145.0,65.7,1.0,37.0,2.0,9650
112,Skoda, Fabia,Manual,Petrol,2016.0,21204.0,20.0,,1.2,76.0,4.0,8450
531,Skoda, Yeti Outdoor,Semi-Auto,Petrol,2016.0,16412.0,125.0,51.4,1.2,49.0,3.0,12495
224,Mercedes, GLA Class,Semi-Auto,Petrol,2020.0,266.0,145.0,,1.6,94.0,1.0,26400
723,Ford, Kuga,Semi-Auto,Diesel,2017.0,28556.0,145.0,54.3,2.0,92.0,3.0,16500
-129,VW,Tiguan,Manual,Petrol,2010.7464032037276,11944.0,145.0,46.3,1.4,56.0,0.0,18999
2883,Hyundai, I20,Manual,Petrol,2014.0,43911.0,30.0,57.6,1.2,,4.0,5950
1141,BMW, X5,Semi-Auto,,2019.0,5849.0,150.0,37.7,3.0,,3.0,51990
1433,Opel, Zafira,Manual,Petrol,2016.0,17831.0,200.0,42.2,1.4,47.0,0.0,10998
2373,Ford, Fiesta,Manual,Petrol,2015.0,52080.0,0.0,65.7,1.0,47.0,3.0,6990
3998,Toyota, Yaris,Automatic,Hybrid,2014.0,21661.0,0.0,80.7,1.5,94.0,2.0,11290
3371,Skoda, Yeti,Manual,Diesel,2017.0,36078.0,,62.8,2.0,30.0,0.0,10500
2220,Audi, A3,Automatic,Petrol,2018.0,27928.0,145.0,56.5,1.5,65.0,4.0,21490
1458,Skoda, Rapid,Manual,Petrol,2016.0,45895.0,30.0,57.7,1.2,83.0,2.0,7795
3097,Audi, Q3,Semi-Auto,Diesel,2013.0,34925.0,200.0,47.9,2.0,32.0,1.0,13950
1415,Audi, A1,Automatic,Petrol,2017.0,30658.0,30.0,56.5,1.4,51.0,3.0,14990
2762,Toyota, Yaris,Manual,Petrol,2019.0,3900.0,145.0,47.9,1.5,62.0,2.0,12933
846,Ford, Kuga,Manual,Diesel,2016.0,24326.0,125.0,60.1,2.0,90.0,2.0,11490
193,Opel, Insignia,Manual,Diesel,2016.0,86980.0,20.0,68.9,1.6,65.0,4.0,7249
1464,Ford, Fiesta,Manual,Petrol,2019.0,1183.0,,58.9,1.0,96.0,0.0,14950
2621,Hyundai, Tucson,Manual,Diesel,2017.0,,30.0,61.7,1.7,36.0,3.0,11290
946,VW, tiguan allspace,Manual,Diesel,2020.0,407.0,,46.3,0.1864248827577972,31.0,1.0,25950
2021,VW, Polo,Automatic,Petrol,2017.0,14134.0,145.0,60.1,1.2,90.0,3.0,12499
2551,Skoda, Octavia,Manual,Diesel,2018.0,21831.0,150.0,68.9,1.6,66.0,0.0,11998
1629,Opel, Corsa,Manual,Petrol,2017.0,26900.0,30.0,54.3,1.4,34.0,2.0,7895
2928,Skoda, Rapid,Manual,Diesel,2017.0,36562.0,150.0,74.3,1.4,42.0,0.0,8390
117,VW, Touareg,Automatic,Diesel,2018.0,8455.0,145.0,34.0,3.0,,4.0,38490
645,VW, Golf,Semi-Auto,Hybrid,2020.0,1000.0,145.0,44.8,1.5,98.0,1.0,24000
1870,Audi, A5,Automatic,Diesel,2014.0,61346.0,160.0,49.6,3.0,36.0,2.0,14939
3,Hyundai, I20,Manual,Petrol,2017.0,12814.0,145.0,58.9,1.2,73.0,,8691
74,VW, Golf,Manual,Petrol,2019.0,8925.0,,47.1,1.5,44.0,2.0,17298
1755,VW, Passa,Semi-Auto,Petrol,2020.0,6142.0,145.0,36.7,2.0,78.0,2.0,28151
467,Mercedes, GLC Class,Semi-Auto,Petrol,2019.0,7683.0,145.0,34.0,3.0,92.0,3.0,46495
3393,Mercedes, A Class,Manual,Diesel,2016.0,62528.0,30.0,64.2,2.1,35.0,1.0,10500
5,Ford, GRAND C-MAX,Manual,Diesel,2014.0,35013.0,125.0,60.1,1.6,49.0,1.0,8498
1246,Hyundai, I40,Manual,Diesel,2016.0,38259.0,30.0,65.7,1.7,56.0,2.0,9698
919,VW, Passat,Manual,Petrol,2018.0,18400.0,,54.3,1.4,40.0,2.0,19490
2595,Opel, Astra,Manual,Petrol,2017.0,35500.0,125.0,,1.4,,3.0,9995
228,Mercedes, C Class,Semi-Auto,Petrol,2019.0,6184.0,,45.6,1.5,37.0,0.0,25699
1063,Opel, CORSA,Manual,Petrol,2019.0,4261.0,145.0,43.5,1.4,62.0,1.0,9600
2590,Ford, Fiesta,Manual,Petrol,2017.0,10343.0,125.0,54.3,1.2,49.0,4.0,10200
242,BMW, 3 Series,Automatic,Diesel,2015.0,61980.0,125.0,57.6,2.0,91.0,0.0,15500
2946,Ford, ecosport,Manual,,2018.0,10017.0,150.0,54.3,1.0,76.0,0.0,12291
3917,BMW, 3 Series,Semi-Auto,Diesel,2015.0,33836.0,,60.1,2.0,35.0,0.0,15981
1160,Audi, A4,Automatic,Diesel,2016.0,40568.0,20.0,70.6,2.0,54.0,3.0,13899
-5,hyundai,I10,Manual,Petrol,2018.0,8000.0,150.0,60.1,1.0,32.0,0.0,9499
1630,Ford, EcoSport,Manual,Petrol,2016.0,16942.0,125.0,52.3,1.0,74.0,3.0,9790
3838,BMW, M3,Manual,Petrol,2009.0,65000.0,580.0,21.9,4.0,31.0,3.0,16950
3517,Audi, A6,Automatic,Diesel,2016.0,71311.0,30.0,61.4,2.0,96.0,0.0,12000
2890,BMW, 2 Series,Semi-Auto,Petrol,2020.0,13.0,145.0,47.9,2.0,31.0,2.0,22990
3421,Ford, S-MAX,Automatic,Petrol,2016.0,,260.0,35.8,2.0,82.0,2.0,18395
2563,VW, Passat,Manual,Diesel,,51000.0,20.0,68.9,2.0,39.0,2.0,9995
2671,Mercedes, cls class,Semi-Auto,Petrol,2018.0,8673.0,145.0,36.2,3.0,90.0,3.0,41112
1526,Mercedes, C Class,Automatic,Diesel,2020.0,6000.0,145.0,64.2,2.0,61.0,1.0,30990
1605,Skoda, Kodiaq,Automatic,Diesel,2018.0,20554.0,145.0,49.6,2.0,69.0,1.0,24990
-443,mercedes, A Class,Semi-Auto,Petrol,2019.0,1000.0,145.0,22.1,,37.0,4.0,139559
2324,BMW, 5 series,Automatic,Hybrid,2017.0,5336.0,135.0,156.9,2.0,46.0,4.0,24999
2709,Audi, TT,Automatic,Petrol,2019.0,1791.0,145.0,34.9,2.0,57.0,3.0,31750
3995,, Pol,Automatic,Petrol,2016.0,10548.0,20.0,60.1,1.2,51.0,0.0,12300
1312,VW, Passat,Semi-Auto,,2019.0,22495.0,145.0,40.4,2.0,42.0,4.0,22990
3448,Ford, Fiesta,Manual,Petrol,2017.0,2942.0,145.0,65.7,1.0,32.0,1.0,11199
1989,Opel, Mokka X,Manual,Petrol,2017.0,47868.0,145.0,47.1,1.4,73.0,0.0,11098
-33,Mercede, C Class,Semi-Auto,Petrol,2019.0,5542.0,145.0,42.2,1.6,75.0,4.0,24290
2362,BMW, 3 Series,Semi-Auto,Diesel,2018.0,33188.0,150.0,53.3,3.0,74.0,3.0,22895
1975,BMW, 3 Series,Semi-Auto,Petrol,2019.0,11454.0,145.0,,2.0,97.0,3.0,23685
3514,Opel, Astra,Manual,Diesel,2016.0,26737.0,20.0,72.4,1.6,81.0,3.0,9499
1761,Skoda, Superb,Semi-Auto,Petrol,2019.0,11978.0,,38.2,2.0,,3.0,23485
3391,VW,,Semi-Auto,Petrol,2017.0,17500.0,150.0,55.4,1.4,99.0,0.0,13995
1305,Opel, Viva,Manual,Petrol,2017.0,8242.0,150.0,62.8,1.0,98.0,3.0,5995
2739,BMW, 4 Series,Semi-Auto,Diesel,2017.0,26814.0,,55.4,3.0,85.0,1.0,20480
1541,BMW, 3 Series,Semi-Auto,Diesel,2016.0,36764.0,145.0,54.3,3.0,70.0,1.0,17698
-290,W, Tiguan,unknown,Diesel,2016.0,25400.0,160.0,50.4,,55.0,3.0,19990
2472,BMW, 5 Series,Semi-Auto,Petrol,2019.0,2135.0,145.0,48.7,2.0,91.0,0.0,30875
3625,Ford, Ka+,Manual,Petrol,2017.0,14401.0,145.0,57.7,1.2,93.0,3.0,7299
2642,VW, scirocco,Automatic,Diesel,2016.0,28902.0,125.0,53.3,2.0,39.0,4.0,13800
2795,Hyundai, Tucson,Semi-Auto,Diesel,2017.0,30345.0,125.0,57.6,1.7,90.0,3.0,17180
-111,Mercede, A Class,,Diesel,2019.0,2314.0,145.0,62.8,1.5,46.0,4.0,22599
622,Ford, Fiesta,Manual,Petrol,2018.0,37960.0,145.0,65.7,1.0,91.0,3.0,9680
3972,BMW, X4,Semi-Auto,Diesel,2020.0,117.0,145.0,40.9,3.0,98.0,0.0,53630
1493,Ford, Fiesta,Manual,Petrol,2018.0,30940.0,145.0,56.5,1.0,60.0,1.0,10780
110,Toyota, Auris,Manual,Petrol,2016.0,19252.0,30.0,58.9,1.2,38.0,4.0,10995
2275,Ford, Edge,Manual,Diesel,2017.0,19027.0,145.0,48.7,2.0,79.0,1.0,19600
3891,Toyota, RAV4,Automatic,Hybrid,2017.0,30096.0,135.0,57.6,2.5,85.0,3.0,20870
1169,Ford, Focus,Manual,Petrol,2018.0,21443.0,145.0,41.5,2.0,97.0,2.0,17995
-158,Ford, Fiesta,MANUAL,Petrol,2013.0,56497.0,30.0,54.3,1.2,57.0,0.0,5000
232,Mercedes, A Class,Manual,Diesel,2016.0,16984.0,30.0,62.8,2.1,70.0,2.0,16500
66,Skoda, Scala,Semi-Auto,Petrol,2020.0,1000.0,145.0,45.6,1.5,32.0,0.0,19995
-493,hyundai, Tucson,Manua,Diesel,2017.0,45726.0,150.0,61.7,1.7,56.0,1.0,14298
1603,Ford, Fiesta,Manual,Petrol,2017.0,21149.0,125.0,54.3,1.2,66.0,0.0,8699
2072,Mercedes,,Automatic,Diesel,2016.0,35581.0,,58.9,2.1,68.0,2.0,17500
3283,Audi, TT,Manual,Petrol,2016.0,27203.0,165.0,46.3,1.8,67.0,3.0,17900
3596,Skoda, Citigo,Manual,Petrol,2017.0,18637.0,20.0,64.2,1.0,33.0,4.0,6790
2192,Hyundai, Tucson,Manual,Hybrid,2019.0,,145.0,51.4,1.6,45.0,4.0,21498
536,Hyundai, IX35,Manual,Diesel,2013.0,80465.0,145.0,53.3,1.7,87.0,2.0,6998
2859,Ford, Fiesta,Manual,Petrol,2019.0,3557.0,145.0,55.4,1.0,81.0,0.0,16000
125,BMW, 1 Series,Manual,Diesel,2019.0,7169.0,145.0,72.4,1.5,45.0,3.0,16450
3545,Ford, Ka+,Manual,Petrol,2017.0,16910.0,145.0,57.7,1.2,,4.0,7850
2133,Toyota, Yaris,Manual,Petrol,2016.0,29395.0,30.0,55.0,1.3,47.0,2.0,8985
1254,Skoda, Octavia,Automatic,Petrol,2019.0,34.0,145.0,47.9,2.0,58.0,1.0,22499
1296,Ford, Focus,Semi-Auto,Diesel,2017.0,44800.0,150.0,67.3,,81.0,4.0,10999
1976,Ford, Focus,Manual,Petrol,2017.0,17028.0,145.0,57.7,1.0,47.0,1.0,12369
-159,ford, Fiesta,Automatic,Petrol,2014.0,26358.0,145.0,47.9,1.6,60.0,3.0,8000
3990,Mercedes, GLA Class,Semi-Auto,Diesel,2019.0,13136.0,145.0,67.3,2.1,51.0,0.0,23149
2075,VW, T-Cross,Manual,Diesel,2019.0,4774.0,145.0,52.3,1.6,88.0,3.0,18990
484,Toyota, Aygo,Manual,Petrol,2013.0,35969.0,0.0,65.7,1.0,73.0,0.0,4750
1654,Skoda, Octavia,Manual,Diesel,2017.0,52700.0,125.0,58.9,2.0,33.0,4.0,12490
1215,VW, Touareg,Automatic,Diesel,2017.0,20786.0,,94.786380415261,3.0,31.0,0.0,23750
3086,Ford, C-MAX,Semi-Auto,Diesel,2016.0,25356.0,20.0,64.2,1.5,32.0,0.0,10498
3892,VW, Polo,Manual,Petrol,2016.0,33069.0,20.0,60.1,1.2,,4.0,8995
-189,VW, Arteon,Automati,Petrol,2019.0,1555.0,145.0,40.4,1.5,83.0,3.0,22500
3935,Mercedes, SL CLASS,Semi-Auto,,2019.0,7950.0,145.0,47.1,2.0,45.0,2.0,29649
-167,Mercedes,,Semi-Auto,Diesel,2018.0,11810.0,145.0,61.4,2.1,58.0,6.258370664185211,19490
3345,Skoda, Fabia,Manual,Petrol,2017.0,33988.0,145.0,58.9,1.2,35.0,3.0,10491
-112,Mercedes, GLC Class,semi-auto,Diesel,2019.0,11240.0,145.0,56.5,2.1,77.0,0.0,29260
1774,Skoda, Fabia,Manual,Petrol,2017.0,24000.0,150.0,58.9,1.2,89.0,1.0,10995
2410,VW,,Manual,Diesel,2019.0,5000.0,145.0,47.9,2.0,51.0,3.0,25950
2797,Mercedes, V Class,Automatic,Diesel,2018.0,15232.0,,48.7,2.1,97.0,0.0,19750
918,Hyundai, I10,Manual,Petrol,,9932.0,145.0,60.1,1.0,69.0,4.0,8470
1646,BMW, 4 Series,Semi-Auto,Diesel,2015.0,44800.0,145.0,53.3,3.0,89.0,3.0,17995
1026,Mercedes, A Class,Manual,Petrol,2017.0,33000.0,150.0,51.4,1.6,72.0,0.0,13495
1030,BMW,,Semi-Auto,,2019.0,11.0,145.0,65.7,2.0,,3.0,23450
